"","unique_genes","total_in","total_out","norm_reldif","stresscat"
"2551","FASN",1,1,0.764705882352941,"hypoxia"
"2552","FBXO8",1,1,0.764705882352941,"hypoxia"
"2553","FEZ1",1,1,0.764705882352941,"hypoxia"
"2554","GAL3ST1",1,1,0.764705882352941,"hypoxia"
"2555","GM2A",1,1,0.764705882352941,"hypoxia"
"2556","GNPDA1",1,1,0.764705882352941,"hypoxia"
"2557","GPATCH8",1,1,0.764705882352941,"hypoxia"
"2558","GRB10",1,1,0.764705882352941,"hypoxia"
"2559","GRSF1",1,1,0.764705882352941,"hypoxia"
"2560","GSTA1",1,1,0.764705882352941,"hypoxia"
"2561","GTPBP2",1,1,0.764705882352941,"hypoxia"
"2562","H3F3B",1,1,0.764705882352941,"hypoxia"
"2563","HDHD5",1,1,0.764705882352941,"hypoxia"
"2564","HIF1A-AS2",1,1,0.764705882352941,"hypoxia"
"2565","HLA-A",1,1,0.764705882352941,"hypoxia"
"2566","HLF",1,1,0.764705882352941,"hypoxia"
"2567","HOOK2",1,1,0.764705882352941,"hypoxia"
"2568","HOXA4",1,1,0.764705882352941,"hypoxia"
"2569","IFNGR1",1,1,0.764705882352941,"hypoxia"
"2570","IL9R",1,1,0.764705882352941,"hypoxia"
"2571","ITGB4",1,1,0.764705882352941,"hypoxia"
"2572","KCMF1",1,1,0.764705882352941,"hypoxia"
"2573","KDM2B",1,1,0.764705882352941,"hypoxia"
"2574","KHDRBS3",1,1,0.764705882352941,"hypoxia"
"2575","KPNB1",1,1,0.764705882352941,"hypoxia"
"2576","LAMC1",1,1,0.764705882352941,"hypoxia"
"2577","LARP6",1,1,0.764705882352941,"hypoxia"
"2578","LOX",2,2,0.764705882352941,"hypoxia"
"2579","LSR",1,1,0.764705882352941,"hypoxia"
"2580","MDK",1,1,0.764705882352941,"hypoxia"
"2581","MED10",1,1,0.764705882352941,"hypoxia"
"2582","MLF1",1,1,0.764705882352941,"hypoxia"
"2583","MSANTD3",1,1,0.764705882352941,"hypoxia"
"2584","MTCL1",1,1,0.764705882352941,"hypoxia"
"2585","MVK",1,1,0.764705882352941,"hypoxia"
"2586","MYBL2",1,1,0.764705882352941,"hypoxia"
"2587","NARS",1,1,0.764705882352941,"hypoxia"
"2588","NCL",1,1,0.764705882352941,"hypoxia"
"2589","NDRG2",1,1,0.764705882352941,"hypoxia"
"2590","NEK6",1,1,0.764705882352941,"hypoxia"
"2591","NIT1",1,1,0.764705882352941,"hypoxia"
"2592","OBSL1",1,1,0.764705882352941,"hypoxia"
"2593","ORMDL1",1,1,0.764705882352941,"hypoxia"
"2594","OSER1",1,1,0.764705882352941,"hypoxia"
"2595","PDGFC",1,1,0.764705882352941,"hypoxia"
"2596","PEX26",1,1,0.764705882352941,"hypoxia"
"2597","PI4K2A",1,1,0.764705882352941,"hypoxia"
"2598","PJA2",1,1,0.764705882352941,"hypoxia"
"2599","PLCD1",1,1,0.764705882352941,"hypoxia"
"2600","PPP1R11",1,1,0.764705882352941,"hypoxia"
"2601","PPP1R3C",1,1,0.764705882352941,"hypoxia"
"2602","PTPN12",1,1,0.764705882352941,"hypoxia"
"2603","PTPRU",1,1,0.764705882352941,"hypoxia"
"2604","RAB20",1,1,0.764705882352941,"hypoxia"
"2605","RALGDS",1,1,0.764705882352941,"hypoxia"
"2606","RBM12",1,1,0.764705882352941,"hypoxia"
"2607","RDH14",1,1,0.764705882352941,"hypoxia"
"2608","RER1",1,1,0.764705882352941,"hypoxia"
"2609","RFX3",1,1,0.764705882352941,"hypoxia"
"2610","RHBDD3",1,1,0.764705882352941,"hypoxia"
"2611","RIPK4",1,1,0.764705882352941,"hypoxia"
"2612","RNF114",1,1,0.764705882352941,"hypoxia"
"2613","RSL24D1",1,1,0.764705882352941,"hypoxia"
"2614","RYBP",1,1,0.764705882352941,"hypoxia"
"2615","SAP30BP",1,1,0.764705882352941,"hypoxia"
"2616","SERBP1",1,1,0.764705882352941,"hypoxia"
"2617","SERGEF",1,1,0.764705882352941,"hypoxia"
"2618","SERPINE1",2,2,0.764705882352941,"hypoxia"
"2619","SGCE",1,1,0.764705882352941,"hypoxia"
"2620","SIRPA",2,2,0.764705882352941,"hypoxia"
"2621","SLC35E1",1,1,0.764705882352941,"hypoxia"
"2622","SLC3A2",2,2,0.764705882352941,"hypoxia"
"2623","SNTA1",1,1,0.764705882352941,"hypoxia"
"2624","SNX10",1,1,0.764705882352941,"hypoxia"
"2625","SNX4",1,1,0.764705882352941,"hypoxia"
"2626","SNX9",1,1,0.764705882352941,"hypoxia"
"2627","SOX12",1,1,0.764705882352941,"hypoxia"
"2628","SPATA20",1,1,0.764705882352941,"hypoxia"
"2629","SRRM2",1,1,0.764705882352941,"hypoxia"
"2630","STAMBP",1,1,0.764705882352941,"hypoxia"
"2631","STAU1",1,1,0.764705882352941,"hypoxia"
"2632","STBD1",1,1,0.764705882352941,"hypoxia"
"2633","STOM",1,1,0.764705882352941,"hypoxia"
"2634","STXBP2",1,1,0.764705882352941,"hypoxia"
"2635","TCEA3",1,1,0.764705882352941,"hypoxia"
"2636","TFG",1,1,0.764705882352941,"hypoxia"
"2637","TLNRD1",1,1,0.764705882352941,"hypoxia"
"2638","TMEM30A",1,1,0.764705882352941,"hypoxia"
"2639","TRNAU1AP",1,1,0.764705882352941,"hypoxia"
"2640","TSC22D3",1,1,0.764705882352941,"hypoxia"
"2641","TSKU",1,1,0.764705882352941,"hypoxia"
"2642","UBE2E1",1,1,0.764705882352941,"hypoxia"
"2643","UBE2O",1,1,0.764705882352941,"hypoxia"
"2644","UGCG",1,1,0.764705882352941,"hypoxia"
"2645","UGP2",1,1,0.764705882352941,"hypoxia"
"2646","UPP1",1,1,0.764705882352941,"hypoxia"
"2647","WAPL",1,1,0.764705882352941,"hypoxia"
"2648","YPEL5",1,1,0.764705882352941,"hypoxia"
"2649","ZNF395",1,1,0.764705882352941,"hypoxia"
"2650","ABCB1",1,1,0.764705882352941,"hypoxia"
"2651","ACAT1",1,1,0.764705882352941,"hypoxia"
"2652","ADORA2B",1,1,0.764705882352941,"hypoxia"
"2653","AK2",1,1,0.764705882352941,"hypoxia"
"2654","ARSE",1,1,0.764705882352941,"hypoxia"
"2655","ART1",1,1,0.764705882352941,"hypoxia"
"2656","BACE2",1,1,0.764705882352941,"hypoxia"
"2657","BATF3",1,1,0.764705882352941,"hypoxia"
"2658","BHLHE41",1,1,0.764705882352941,"hypoxia"
"2659","BPI",1,1,0.764705882352941,"hypoxia"
"2660","BTG1",1,1,0.764705882352941,"hypoxia"
"2661","CALD1",1,1,0.764705882352941,"hypoxia"
"2662","CLK1",1,1,0.764705882352941,"hypoxia"
"2663","COL4A5",1,1,0.764705882352941,"hypoxia"
"2664","COL5A2",1,1,0.764705882352941,"hypoxia"
"2665","COL5A3",1,1,0.764705882352941,"hypoxia"
"2666","CTSD",1,1,0.764705882352941,"hypoxia"
"2667","DEC1",1,1,0.764705882352941,"hypoxia"
"2668","DR1",1,1,0.764705882352941,"hypoxia"
"2669","EFNA1",1,1,0.764705882352941,"hypoxia"
"2670","EGF",1,1,0.764705882352941,"hypoxia"
"2671","ELF3",1,1,0.764705882352941,"hypoxia"
"2672","ELL2",1,1,0.764705882352941,"hypoxia"
"2673","ENG",1,1,0.764705882352941,"hypoxia"
"2674","ENO3",1,1,0.764705882352941,"hypoxia"
"2675","FABP5",1,1,0.764705882352941,"hypoxia"
"2676","FN1",1,1,0.764705882352941,"hypoxia"
"2677","HAP1",1,1,0.764705882352941,"hypoxia"
"2678","HBP1",1,1,0.764705882352941,"hypoxia"
"2679","HDAC1",1,1,0.764705882352941,"hypoxia"
"2680","HERC3",1,1,0.764705882352941,"hypoxia"
"2681","HLA-DQB1",1,1,0.764705882352941,"hypoxia"
"2682","IFI27",1,1,0.764705882352941,"hypoxia"
"2683","IRF6",1,1,0.764705882352941,"hypoxia"
"2684","ITGA5",1,1,0.764705882352941,"hypoxia"
"2685","KDR",1,1,0.764705882352941,"hypoxia"
"2686","KRT18",1,1,0.764705882352941,"hypoxia"
"2687","KRT19",1,1,0.764705882352941,"hypoxia"
"2688","LGALS1",1,1,0.764705882352941,"hypoxia"
"2689","MAP4",1,1,0.764705882352941,"hypoxia"
"2690","MMP7",1,1,0.764705882352941,"hypoxia"
"2691","MPI",1,1,0.764705882352941,"hypoxia"
"2692","MT1L",1,1,0.764705882352941,"hypoxia"
"2693","NFKB2",1,1,0.764705882352941,"hypoxia"
"2694","NOS2P2",1,1,0.764705882352941,"hypoxia"
"2695","NR3C1",1,1,0.764705882352941,"hypoxia"
"2696","NR4A1",1,1,0.764705882352941,"hypoxia"
"2697","NSG1",1,1,0.764705882352941,"hypoxia"
"2698","ODC1",1,1,0.764705882352941,"hypoxia"
"2699","PAICS",1,1,0.764705882352941,"hypoxia"
"2700","PFKFB1",1,1,0.764705882352941,"hypoxia"
"2701","PFKFB4",1,1,0.764705882352941,"hypoxia"
"2702","PGK2",1,1,0.764705882352941,"hypoxia"
"2703","PIM1",1,1,0.764705882352941,"hypoxia"
"2704","PNN",1,1,0.764705882352941,"hypoxia"
"2705","PPAT",1,1,0.764705882352941,"hypoxia"
"2706","PROK1",1,1,0.764705882352941,"hypoxia"
"2707","RIOK3",1,1,0.764705882352941,"hypoxia"
"2708","RPL36A",1,1,0.764705882352941,"hypoxia"
"2709","SERPINB2",1,1,0.764705882352941,"hypoxia"
"2710","SGSM2",1,1,0.764705882352941,"hypoxia"
"2711","SIN3A",1,1,0.764705882352941,"hypoxia"
"2712","SLC16A1",1,1,0.764705882352941,"hypoxia"
"2713","SLC16A2",1,1,0.764705882352941,"hypoxia"
"2714","SLC6A10P",1,1,0.764705882352941,"hypoxia"
"2715","SORL1",1,1,0.764705882352941,"hypoxia"
"2716","TBPL1",1,1,0.764705882352941,"hypoxia"
"2717","TCEAL1",1,1,0.764705882352941,"hypoxia"
"2718","TGFBI",1,1,0.764705882352941,"hypoxia"
"2719","THBS2",1,1,0.764705882352941,"hypoxia"
"2720","TIMM17A",1,1,0.764705882352941,"hypoxia"
"2721","TPBG",1,1,0.764705882352941,"hypoxia"
"2722","TPD52",1,1,0.764705882352941,"hypoxia"
"2723","VPS11",1,1,0.764705882352941,"hypoxia"
"2724","VPS51",1,1,0.764705882352941,"hypoxia"
"2725","ZNRD2",1,1,0.764705882352941,"hypoxia"
"2726","VEGFA",5,8,0.648351648351648,"hypoxia"
"2727","SLC2A1",5,8,0.648351648351648,"hypoxia"
"2728","BNIP3",5,9,0.612903225806452,"hypoxia"
"2729","ARNT",1,2,0.578947368421053,"hypoxia"
"2730","CUL2",1,2,0.578947368421053,"hypoxia"
"2731","ELOB",1,2,0.578947368421053,"hypoxia"
"2732","ELOC",1,2,0.578947368421053,"hypoxia"
"2733","HIF1AN",1,2,0.578947368421053,"hypoxia"
"2734","HIF3A",1,2,0.578947368421053,"hypoxia"
"2735","LIMD1",1,2,0.578947368421053,"hypoxia"
"2736","NOTCH1",1,2,0.578947368421053,"hypoxia"
"2737","SIRT2",1,2,0.578947368421053,"hypoxia"
"2738","STOX1",1,2,0.578947368421053,"hypoxia"
"2739","APPL2",1,2,0.578947368421053,"hypoxia"
"2740","HOMER1",1,2,0.578947368421053,"hypoxia"
"2741","NEDD4L",1,2,0.578947368421053,"hypoxia"
"2742","P4HA1",4,8,0.578947368421053,"hypoxia"
"2743","RORA",1,2,0.578947368421053,"hypoxia"
"2744","SLC37A4",1,2,0.578947368421053,"hypoxia"
"2745","EIF1B",1,2,0.578947368421053,"hypoxia"
"2746","GADD45G",1,2,0.578947368421053,"hypoxia"
"2747","MMP3",1,2,0.578947368421053,"hypoxia"
"2748","NPEPPS",1,2,0.578947368421053,"hypoxia"
"2749","S100A13",1,2,0.578947368421053,"hypoxia"
"2750","TK2",1,2,0.578947368421053,"hypoxia"
"2751","TOMM40",1,2,0.578947368421053,"hypoxia"
"2752","CDKN1A",2,4,0.578947368421053,"hypoxia"
"2753","PFKP",1,2,0.578947368421053,"hypoxia"
"2754","AC074143.1",1,2,0.578947368421053,"hypoxia"
"2755","ADD3",1,2,0.578947368421053,"hypoxia"
"2756","ASPH",1,2,0.578947368421053,"hypoxia"
"2757","ATP1B3",1,2,0.578947368421053,"hypoxia"
"2758","BLVRB",1,2,0.578947368421053,"hypoxia"
"2759","CD9",1,2,0.578947368421053,"hypoxia"
"2760","CIDEB",1,2,0.578947368421053,"hypoxia"
"2761","CORO1A",1,2,0.578947368421053,"hypoxia"
"2762","CPNE1",1,2,0.578947368421053,"hypoxia"
"2763","DPP4",1,2,0.578947368421053,"hypoxia"
"2764","EIF2S2",1,2,0.578947368421053,"hypoxia"
"2765","GADD45B",1,2,0.578947368421053,"hypoxia"
"2766","IMMP2L",1,2,0.578947368421053,"hypoxia"
"2767","IMP3",1,2,0.578947368421053,"hypoxia"
"2768","KPNA4",1,2,0.578947368421053,"hypoxia"
"2769","MAGT1",1,2,0.578947368421053,"hypoxia"
"2770","MAP2K6",1,2,0.578947368421053,"hypoxia"
"2771","MAPK7",1,2,0.578947368421053,"hypoxia"
"2772","MSMO1",1,2,0.578947368421053,"hypoxia"
"2773","MYOD1",1,2,0.578947368421053,"hypoxia"
"2774","NMT1",1,2,0.578947368421053,"hypoxia"
"2775","PEA15",1,2,0.578947368421053,"hypoxia"
"2776","PKD1",1,2,0.578947368421053,"hypoxia"
"2777","SDCBP",1,2,0.578947368421053,"hypoxia"
"2778","SQLE",1,2,0.578947368421053,"hypoxia"
"2779","SYT13",1,2,0.578947368421053,"hypoxia"
"2780","ZBTB47",1,2,0.578947368421053,"hypoxia"
"2781","ALDH1A1",1,2,0.578947368421053,"hypoxia"
"2782","ALDH1A3",1,2,0.578947368421053,"hypoxia"
"2783","ANXA1",1,2,0.578947368421053,"hypoxia"
"2784","BCL2L2",1,2,0.578947368421053,"hypoxia"
"2785","BIRC2",1,2,0.578947368421053,"hypoxia"
"2786","DKC1",1,2,0.578947368421053,"hypoxia"
"2787","EIF4A3",1,2,0.578947368421053,"hypoxia"
"2788","ID2",1,2,0.578947368421053,"hypoxia"
"2789","IGFBP5",1,2,0.578947368421053,"hypoxia"
"2790","INSIG1",1,2,0.578947368421053,"hypoxia"
"2791","KRT14",1,2,0.578947368421053,"hypoxia"
"2792","LDHB",1,2,0.578947368421053,"hypoxia"
"2793","LEP",1,2,0.578947368421053,"hypoxia"
"2794","MET",1,2,0.578947368421053,"hypoxia"
"2795","MT-CO1",1,2,0.578947368421053,"hypoxia"
"2796","MT-CO2",1,2,0.578947368421053,"hypoxia"
"2797","NFIL3",1,2,0.578947368421053,"hypoxia"
"2798","NOS2P1",1,2,0.578947368421053,"hypoxia"
"2799","P4HA2",1,2,0.578947368421053,"hypoxia"
"2800","PDK3",1,2,0.578947368421053,"hypoxia"
"2801","PGM1",1,2,0.578947368421053,"hypoxia"
"2802","PLAU",1,2,0.578947368421053,"hypoxia"
"2803","PPARA",1,2,0.578947368421053,"hypoxia"
"2804","PTGS1",1,2,0.578947368421053,"hypoxia"
"2805","QSOX1",1,2,0.578947368421053,"hypoxia"
"2806","RELA",1,2,0.578947368421053,"hypoxia"
"2807","RNASEL",1,2,0.578947368421053,"hypoxia"
"2808","SLC20A1",1,2,0.578947368421053,"hypoxia"
"2809","SLC6A16",1,2,0.578947368421053,"hypoxia"
"2810","SLC6A8",1,2,0.578947368421053,"hypoxia"
"2811","SRSF6",1,2,0.578947368421053,"hypoxia"
"2812","SYT7",1,2,0.578947368421053,"hypoxia"
"2813","TNFAIP3",1,2,0.578947368421053,"hypoxia"
"2814","UMPS",1,2,0.578947368421053,"hypoxia"
"2815","VEGFB",1,2,0.578947368421053,"hypoxia"
"2816","VEGFC",1,2,0.578947368421053,"hypoxia"
"2817","HIF1A",4,9,0.538461538461538,"hypoxia"
"2818","EDN1",4,9,0.538461538461538,"hypoxia"
"2819","FOS",4,10,0.5,"hypoxia"
"2820","HK2",3,8,0.475409836065574,"hypoxia"
"2821","PGK1",3,8,0.475409836065574,"hypoxia"
"2822","ADM",3,8,0.475409836065574,"hypoxia"
"2823","ENO1",3,8,0.475409836065574,"hypoxia"
"2824","PSMC4",3,9,0.428571428571429,"hypoxia"
"2825","NDRG1",3,10,0.384615384615385,"hypoxia"
"2826","HSPA5",2,7,0.363636363636364,"hypoxia"
"2827","EPAS1",2,8,0.304347826086956,"hypoxia"
"2828","PSMB10",2,8,0.304347826086956,"hypoxia"
"2829","PSMD6",2,8,0.304347826086956,"hypoxia"
"2830","PSMD9",2,8,0.304347826086956,"hypoxia"
"2831","ETS1",2,8,0.304347826086956,"hypoxia"
"2832","CAV1",2,8,0.304347826086956,"hypoxia"
"2833","CP",2,8,0.304347826086956,"hypoxia"
"2834","CXCL8",2,8,0.304347826086956,"hypoxia"
"2835","FTL",2,8,0.304347826086956,"hypoxia"
"2836","TP53",1,4,0.304347826086956,"hypoxia"
"2837","PSMA3",2,9,0.25,"hypoxia"
"2838","TCIM",2,9,0.25,"hypoxia"
"2839","IGFBP1",2,9,0.25,"hypoxia"
"2840","JUN",2,9,0.25,"hypoxia"
"2841","TH",2,9,0.25,"hypoxia"
"2842","TXN",2,9,0.25,"hypoxia"
"2843","PLOD2",2,9,0.25,"hypoxia"
"2844","EP300",1,5,0.2,"hypoxia"
"2845","CNOT7",2,10,0.2,"hypoxia"
"2846","DNAJB4",1,5,0.2,"hypoxia"
"2847","DDIT3",2,10,0.2,"hypoxia"
"2848","LDHA",2,10,0.2,"hypoxia"
"2849","MIF",2,10,0.2,"hypoxia"
"2850","TF",2,10,0.2,"hypoxia"
"2851","TFRC",2,10,0.2,"hypoxia"
"2852","XRCC6",2,10,0.2,"hypoxia"
"2853","STC2",2,10,0.2,"hypoxia"
"2854","ANKRD1",2,11,0.153846153846154,"hypoxia"
"2855","PTGS2",2,11,0.153846153846154,"hypoxia"
"2856","HSPH1",1,6,0.111111111111111,"hypoxia"
"2857","ATP7A",2,13,0.0714285714285714,"hypoxia"
"2858","CDKN1B",2,13,0.0714285714285714,"hypoxia"
"2859","PSMA1",1,8,-0.0322580645161291,"hypoxia"
"2860","PSMA2",1,8,-0.0322580645161291,"hypoxia"
"2861","PSMA5",1,8,-0.0322580645161291,"hypoxia"
"2862","PSMA6",1,8,-0.0322580645161291,"hypoxia"
"2863","PSMA7",1,8,-0.0322580645161291,"hypoxia"
"2864","PSMA8",1,8,-0.0322580645161291,"hypoxia"
"2865","PSMB1",1,8,-0.0322580645161291,"hypoxia"
"2866","PSMB11",1,8,-0.0322580645161291,"hypoxia"
"2867","PSMB2",1,8,-0.0322580645161291,"hypoxia"
"2868","PSMB3",1,8,-0.0322580645161291,"hypoxia"
"2869","PSMB4",1,8,-0.0322580645161291,"hypoxia"
"2870","PSMB6",1,8,-0.0322580645161291,"hypoxia"
"2871","PSMB7",1,8,-0.0322580645161291,"hypoxia"
"2872","PSMB8",1,8,-0.0322580645161291,"hypoxia"
"2873","PSMB9",1,8,-0.0322580645161291,"hypoxia"
"2874","PSMC3",1,8,-0.0322580645161291,"hypoxia"
"2875","PSMC5",1,8,-0.0322580645161291,"hypoxia"
"2876","PSMD1",1,8,-0.0322580645161291,"hypoxia"
"2877","PSMD11",1,8,-0.0322580645161291,"hypoxia"
"2878","PSMD2",1,8,-0.0322580645161291,"hypoxia"
"2879","PSMD3",1,8,-0.0322580645161291,"hypoxia"
"2880","PSMD4",1,8,-0.0322580645161291,"hypoxia"
"2881","PSMD5",1,8,-0.0322580645161291,"hypoxia"
"2882","PSMD7",1,8,-0.0322580645161291,"hypoxia"
"2883","PSMD8",1,8,-0.0322580645161291,"hypoxia"
"2884","PSME1",1,8,-0.0322580645161291,"hypoxia"
"2885","PSME2",1,8,-0.0322580645161291,"hypoxia"
"2886","PSMF1",1,8,-0.0322580645161291,"hypoxia"
"2887","AFG3L2",1,8,-0.0322580645161291,"hypoxia"
"2888","DDX39B",1,8,-0.0322580645161291,"hypoxia"
"2889","PDK1",1,8,-0.0322580645161291,"hypoxia"
"2890","CACNA1H",1,8,-0.0322580645161291,"hypoxia"
"2891","SKIL",1,8,-0.0322580645161291,"hypoxia"
"2892","STC1",1,8,-0.0322580645161291,"hypoxia"
"2893","DHCR7",1,8,-0.0322580645161291,"hypoxia"
"2894","DUSP1",1,8,-0.0322580645161291,"hypoxia"
"2895","MAP1LC3A",1,8,-0.0322580645161291,"hypoxia"
"2896","MCL1",1,8,-0.0322580645161291,"hypoxia"
"2897","NUPR1",1,8,-0.0322580645161291,"hypoxia"
"2898","SCD",1,8,-0.0322580645161291,"hypoxia"
"2899","TOMM20",1,8,-0.0322580645161291,"hypoxia"
"2900","VAPB",1,8,-0.0322580645161291,"hypoxia"
"2901","ANXA5",1,8,-0.0322580645161291,"hypoxia"
"2902","BCL2L1",1,8,-0.0322580645161291,"hypoxia"
"2903","CXCR4",1,8,-0.0322580645161291,"hypoxia"
"2904","ICAM1",1,8,-0.0322580645161291,"hypoxia"
"2905","LONP1",1,8,-0.0322580645161291,"hypoxia"
"2906","MMP2",1,8,-0.0322580645161291,"hypoxia"
"2907","NOS2",1,8,-0.0322580645161291,"hypoxia"
"2908","PNP",1,8,-0.0322580645161291,"hypoxia"
"2909","RRP9",1,8,-0.0322580645161291,"hypoxia"
"2910","SLC6A6",1,8,-0.0322580645161291,"hypoxia"
"2911","TXNIP",1,8,-0.0322580645161291,"hypoxia"
"2912","BACH1",1,9,-0.090909090909091,"hypoxia"
"2913","EGLN2",1,9,-0.090909090909091,"hypoxia"
"2914","EGLN3",1,9,-0.090909090909091,"hypoxia"
"2915","PSMA4",1,9,-0.090909090909091,"hypoxia"
"2916","PSMB5",1,9,-0.090909090909091,"hypoxia"
"2917","PSMC2",1,9,-0.090909090909091,"hypoxia"
"2918","PSMC6",1,9,-0.090909090909091,"hypoxia"
"2919","PSMD12",1,9,-0.090909090909091,"hypoxia"
"2920","PSMD13",1,9,-0.090909090909091,"hypoxia"
"2921","PSME3",1,9,-0.090909090909091,"hypoxia"
"2922","ATF3",1,9,-0.090909090909091,"hypoxia"
"2923","PLK2",1,9,-0.090909090909091,"hypoxia"
"2924","CCL2",1,9,-0.090909090909091,"hypoxia"
"2925","KCNMA1",1,9,-0.090909090909091,"hypoxia"
"2926","SLC30A9",1,9,-0.090909090909091,"hypoxia"
"2927","SOD2",1,9,-0.090909090909091,"hypoxia"
"2928","GLRX",1,9,-0.090909090909091,"hypoxia"
"2929","GPI",1,9,-0.090909090909091,"hypoxia"
"2930","HERPUD1",1,9,-0.090909090909091,"hypoxia"
"2931","EGLN1",1,10,-0.142857142857143,"hypoxia"
"2932","PSMC1",1,10,-0.142857142857143,"hypoxia"
"2933","PSME4",1,10,-0.142857142857143,"hypoxia"
"2934","CD44",1,10,-0.142857142857143,"hypoxia"
"2935","DNAJC5",1,10,-0.142857142857143,"hypoxia"
"2936","FOXO3",1,10,-0.142857142857143,"hypoxia"
"2937","SETX",1,10,-0.142857142857143,"hypoxia"
"2938","XRCC5",1,10,-0.142857142857143,"hypoxia"
"2939","P4HB",1,10,-0.142857142857143,"hypoxia"
"2940","PFDN1",1,10,-0.142857142857143,"hypoxia"
"2941","PPP1R15A",1,10,-0.142857142857143,"hypoxia"
"2942","SESN2",1,10,-0.142857142857143,"hypoxia"
"2943","DDIT4",1,10,-0.142857142857143,"hypoxia"
"2944","HMOX2",1,10,-0.142857142857143,"hypoxia"
"2945","HYOU1",1,10,-0.142857142857143,"hypoxia"
"2946","MUC1",1,10,-0.142857142857143,"hypoxia"
"2947","NOS1",1,10,-0.142857142857143,"hypoxia"
"2948","NOS3",1,10,-0.142857142857143,"hypoxia"
"2949","POLM",1,10,-0.142857142857143,"hypoxia"
"2950","CREBBP",1,11,-0.189189189189189,"hypoxia"
"2951","NFE2L2",1,11,-0.189189189189189,"hypoxia"
"2952","RPS27A",1,11,-0.189189189189189,"hypoxia"
"2953","UBA52",1,11,-0.189189189189189,"hypoxia"
"2954","UBC",1,11,-0.189189189189189,"hypoxia"
"2955","CXCL12",1,11,-0.189189189189189,"hypoxia"
"2956","PRPF19",1,11,-0.189189189189189,"hypoxia"
"2957","CANX",1,11,-0.189189189189189,"hypoxia"
"2958","SLC30A1",1,11,-0.189189189189189,"hypoxia"
"2959","CCT6A",1,11,-0.189189189189189,"hypoxia"
"2960","PSMD10",1,12,-0.230769230769231,"hypoxia"
"2961","PSMD14",1,12,-0.230769230769231,"hypoxia"
"2962","RBX1",1,12,-0.230769230769231,"hypoxia"
"2963","UBB",1,13,-0.268292682926829,"hypoxia"
"2964","APEX1",1,13,-0.268292682926829,"hypoxia"
"2965","THBS1",1,13,-0.268292682926829,"hypoxia"
"2966","POLR2D",1,14,-0.302325581395349,"hypoxia"
"2967","CDK1",1,14,-0.302325581395349,"hypoxia"
"2968","HSPD1",1,14,-0.302325581395349,"hypoxia"
"2969","FKBP4",1,15,-0.333333333333333,"hypoxia"
"2970","HSP90B1",1,15,-0.333333333333333,"hypoxia"
"2971","ATP7B",4,1,0.935483870967742,"metals"
"2972","SLC30A2",4,1,0.935483870967742,"metals"
"2973","SLC30A3",4,1,0.935483870967742,"metals"
"2974","SLC30A4",4,1,0.935483870967742,"metals"
"2975","SLC30A8",4,1,0.935483870967742,"metals"
"2976","SLC39A13",4,1,0.935483870967742,"metals"
"2977","SLC40A1",4,1,0.935483870967742,"metals"
"2978","TFR2",4,1,0.935483870967742,"metals"
"2979","MT1A",4,1,0.935483870967742,"metals"
"2980","MT1B",4,1,0.935483870967742,"metals"
"2981","MT1E",4,1,0.935483870967742,"metals"
"2982","MT1F",4,1,0.935483870967742,"metals"
"2983","MT1G",4,1,0.935483870967742,"metals"
"2984","MT1H",4,1,0.935483870967742,"metals"
"2985","MT1M",4,1,0.935483870967742,"metals"
"2986","MT1X",4,1,0.935483870967742,"metals"
"2987","MT2A",4,1,0.935483870967742,"metals"
"2988","MT4",4,1,0.935483870967742,"metals"
"2989","MCOLN1",3,1,0.914893617021277,"metals"
"2990","SLC11A1",3,1,0.914893617021277,"metals"
"2991","SLC25A28",3,1,0.914893617021277,"metals"
"2992","SLC25A37",3,1,0.914893617021277,"metals"
"2993","SLC30A10",3,1,0.914893617021277,"metals"
"2994","SLC31A1",3,1,0.914893617021277,"metals"
"2995","SLC31A2",3,1,0.914893617021277,"metals"
"2996","SLC34A1",3,1,0.914893617021277,"metals"
"2997","SLC39A10",3,1,0.914893617021277,"metals"
"2998","SLC39A12",3,1,0.914893617021277,"metals"
"2999","SLC39A14",3,1,0.914893617021277,"metals"
"3000","SLC39A4",3,1,0.914893617021277,"metals"
"3001","SLC39A5",3,1,0.914893617021277,"metals"
"3002","SLC39A6",3,1,0.914893617021277,"metals"
"3003","SLC39A7",3,1,0.914893617021277,"metals"
"3004","SLC39A8",3,1,0.914893617021277,"metals"
"3005","MT1DP",3,1,0.914893617021277,"metals"
"3006","MT1HL1",3,1,0.914893617021277,"metals"
"3007","MTF1",3,1,0.914893617021277,"metals"
"3008","SLC30A1",5,2,0.89873417721519,"metals"
"3009","ABCC8",2,1,0.875,"metals"
"3010","ATP13A1",2,1,0.875,"metals"
"3011","ATP2C1",2,1,0.875,"metals"
"3012","ATP2C2",2,1,0.875,"metals"
"3013","CACNA1G",2,1,0.875,"metals"
"3014","CACNG2",2,1,0.875,"metals"
"3015","ITPR3",2,1,0.875,"metals"
"3016","KCNA1",2,1,0.875,"metals"
"3017","KCNC1",2,1,0.875,"metals"
"3018","KCNH1",2,1,0.875,"metals"
"3019","KCNIP2",2,1,0.875,"metals"
"3020","KCNMB2",2,1,0.875,"metals"
"3021","KCNMB3",2,1,0.875,"metals"
"3022","KCNMB4",2,1,0.875,"metals"
"3023","MMGT1",2,1,0.875,"metals"
"3024","P2RX4",2,1,0.875,"metals"
